hours_slept,study_duration_minutes,phone_pickups_last_hour,social_media_opens_last_hour,break_duration_minutes,subject_difficulty,current_time_of_day,caffeine_intake,previous_day_productivity,mood_level,target
5.9,153,6,5,11,3,17,0,5.1,5.4,Study Crash Incoming
7.3,19,0,2,1,2,18,1,5.2,8.1,Deep Focus
7.0,46,2,1,37,7,20,0,4.8,4.2,Deep Focus
7.3,90,1,1,1,7,11,1,6.3,6.4,Distracted
7.8,34,6,3,9,3,7,0,3.7,6.0,Distracted
6.1,40,0,0,4,4,20,4,4.7,5.4,Deep Focus
9.2,240,5,2,3,10,18,3,7.0,7.7,Study Crash Incoming
6.6,17,3,1,0,8,21,3,5.3,5.5,Distracted
6.3,62,1,1,17,6,18,1,2.5,5.3,Deep Focus
7.7,35,10,5,4,2,20,1,5.2,2.7,Study Crash Incoming
4.2,21,5,5,10,6,18,0,7.1,5.5,Study Crash Incoming
5.8,175,8,5,3,4,11,1,6.2,1.7,Study Crash Incoming
8.5,69,4,1,0,9,10,1,2.6,4.5,Distracted
4.4,26,8,4,19,2,21,2,8.1,2.6,Study Crash Incoming
8.7,50,5,4,3,10,10,2,5.5,7.8,Distracted
9.3,94,11,9,6,10,7,4,6.7,5.8,Study Crash Incoming
6.4,41,2,1,9,8,9,3,8.1,7.9,Deep Focus
7.4,40,5,3,48,6,20,1,5.8,3.3,Deep Focus
8.7,56,10,9,11,6,10,1,2.2,4.8,Study Crash Incoming
6.3,28,6,3,4,10,8,2,9.5,1.5,Study Crash Incoming
8.3,11,6,2,4,9,10,2,1.6,4.6,Distracted
6.0,155,0,0,11,9,9,4,5.3,4.0,Study Crash Incoming
6.3,13,8,5,0,2,19,3,8.6,7.3,Distracted
5.8,64,1,1,7,5,16,0,4.6,7.0,Deep Focus
7.5,17,6,3,7,8,18,2,4.7,6.3,Deep Focus
8.7,16,7,5,2,2,20,3,5.6,5.6,Distracted
6.7,51,0,1,12,7,13,1,5.6,7.3,Deep Focus
5.1,24,11,11,18,4,22,4,4.3,5.7,Study Crash Incoming
5.4,120,1,0,7,6,6,2,4.7,3.0,Study Crash Incoming
7.6,25,3,4,1,10,9,0,8.1,4.9,Study Crash Incoming
9.8,134,1,1,7,9,22,0,4.9,5.5,Study Crash Incoming
7.6,118,0,0,2,4,16,3,7.0,3.8,Distracted
6.4,187,2,1,23,8,10,3,4.2,7.2,Study Crash Incoming
8.1,66,0,0,0,1,10,1,8.8,5.3,Deep Focus
6.6,154,1,1,40,8,18,0,7.9,5.0,Distracted
6.4,22,1,4,0,2,20,4,5.8,7.1,Distracted
5.6,118,6,3,11,10,20,2,7.3,3.7,Study Crash Incoming
9.1,29,3,1,4,3,19,1,9.0,8.4,Deep Focus
4.0,131,0,1,11,7,10,1,4.0,1.5,Study Crash Incoming
8.2,82,1,0,1,7,20,2,3.9,6.7,Distracted
6.3,58,4,2,13,3,19,0,6.7,4.4,Distracted
6.4,71,0,0,2,9,8,1,3.4,2.5,Distracted
9.5,67,1,1,4,2,21,2,2.9,4.5,Deep Focus
5.9,26,0,0,10,10,6,1,2.8,4.4,Distracted
6.0,68,3,3,8,6,20,1,6.3,3.3,Study Crash Incoming
6.8,188,4,3,5,5,7,3,1.9,5.5,Study Crash Incoming
7.6,63,0,3,0,3,17,0,5.2,5.0,Deep Focus
6.3,18,2,1,6,1,20,1,1.0,2.4,Distracted
4.6,123,24,11,15,7,8,3,6.9,5.5,Study Crash Incoming
5.7,27,0,2,1,8,10,1,7.0,5.4,Distracted
8.9,86,14,13,3,9,20,1,5.6,3.5,Study Crash Incoming
7.1,14,4,1,7,10,13,0,8.4,7.3,Deep Focus
7.7,32,0,0,0,3,10,1,7.6,6.2,Deep Focus
6.6,11,1,0,9,6,19,1,4.4,4.6,Deep Focus
6.0,59,6,4,19,10,13,1,4.2,5.2,Study Crash Incoming
9.5,51,0,0,1,6,19,1,7.8,8.7,Deep Focus
6.7,54,0,2,2,8,17,2,7.4,6.2,Deep Focus
6.3,107,1,1,0,8,20,1,5.5,6.9,Study Crash Incoming
8.6,38,1,1,0,10,13,3,2.5,7.8,Deep Focus
5.9,29,1,0,1,4,7,1,7.9,4.8,Deep Focus
6.1,12,12,14,2,2,20,1,6.1,3.6,Study Crash Incoming
7.0,56,6,3,3,10,19,1,5.9,5.7,Distracted
7.0,99,1,2,12,5,10,4,1.0,7.2,Distracted
7.4,150,4,2,0,2,21,2,7.1,5.3,Study Crash Incoming
10.0,16,5,3,32,7,17,2,5.9,10.0,Deep Focus
7.5,18,1,0,31,9,10,2,4.9,7.4,Deep Focus
4.0,26,21,11,2,8,10,4,4.3,2.3,Study Crash Incoming
7.5,141,1,0,6,4,21,1,6.2,4.5,Study Crash Incoming
7.1,38,1,3,1,10,8,2,6.9,6.3,Deep Focus
7.1,70,2,3,19,1,22,4,5.2,2.5,Study Crash Incoming
7.4,26,5,4,8,9,8,0,7.1,5.2,Distracted
7.0,74,22,14,1,2,21,0,3.7,3.6,Study Crash Incoming
6.9,10,3,2,0,3,6,3,4.7,4.8,Deep Focus
7.9,56,1,0,4,4,8,2,7.4,4.3,Deep Focus
6.2,17,1,1,15,5,20,4,5.2,6.4,Deep Focus
5.6,177,2,1,1,1,10,1,9.4,4.2,Study Crash Incoming
10.0,25,0,0,3,8,23,0,6.6,7.1,Deep Focus
5.9,16,1,2,5,2,13,2,3.7,3.5,Distracted
7.2,123,2,1,15,2,9,1,2.9,5.1,Distracted
4.8,16,15,6,2,1,8,4,7.6,2.2,Study Crash Incoming
7.2,33,25,8,1,10,23,0,4.8,6.5,Study Crash Incoming
5.6,177,8,5,9,1,19,3,7.8,3.6,Study Crash Incoming
6.3,46,4,2,8,8,18,3,4.9,5.2,Deep Focus
8.6,106,8,2,8,7,8,1,6.5,6.5,Distracted
7.7,15,0,0,3,9,20,2,5.3,4.4,Deep Focus
7.9,30,0,0,0,5,8,2,6.5,3.9,Deep Focus
4.3,117,0,0,4,10,20,3,7.5,4.1,Study Crash Incoming
9.8,19,2,1,10,5,9,1,6.0,3.9,Deep Focus
5.2,21,2,2,12,2,19,1,7.3,6.5,Deep Focus
9.3,19,1,0,1,10,16,0,2.6,7.0,Deep Focus
8.5,240,0,2,20,5,23,2,6.8,3.1,Study Crash Incoming
7.9,68,3,1,8,1,10,2,6.0,5.7,Deep Focus
5.7,24,0,0,11,7,21,0,5.5,5.2,Deep Focus
7.2,88,0,2,4,4,18,1,1.2,4.5,Distracted
6.3,38,1,1,18,9,16,0,2.7,2.8,Distracted
7.0,15,1,0,5,2,20,0,6.5,5.0,Deep Focus
6.6,129,1,2,33,8,10,1,6.7,6.6,Distracted
4.0,100,1,1,7,9,11,2,6.8,4.7,Study Crash Incoming
8.7,95,1,1,24,2,17,0,6.0,7.3,Deep Focus
6.9,23,10,5,2,6,17,1,3.6,7.2,Study Crash Incoming
6.3,86,0,0,4,7,18,0,3.9,7.7,Deep Focus
6.2,37,1,5,3,10,20,1,1.8,1.0,Study Crash Incoming
7.5,58,2,0,0,3,22,3,6.2,3.0,Distracted
5.7,164,25,20,8,5,11,3,9.8,5.5,Study Crash Incoming
4.0,134,0,1,1,5,10,2,5.8,4.6,Study Crash Incoming
7.6,55,1,0,0,4,10,0,4.5,3.6,Distracted
7.8,44,6,2,14,10,20,4,6.1,4.4,Deep Focus
6.7,75,3,2,27,7,13,1,5.7,8.7,Deep Focus
5.3,109,2,1,30,2,12,2,2.5,4.7,Deep Focus
7.1,85,0,0,9,9,12,2,6.5,6.4,Distracted
4.8,39,0,1,0,2,7,1,5.8,6.6,Distracted
5.5,14,9,7,2,9,19,0,5.7,4.8,Study Crash Incoming
5.9,48,4,2,12,5,8,3,10.0,5.8,Distracted
8.3,11,0,0,2,7,11,2,5.8,7.4,Deep Focus
6.5,18,1,2,10,9,6,0,9.6,4.0,Deep Focus
6.3,89,6,3,26,9,18,2,4.3,4.7,Study Crash Incoming
9.9,55,4,5,3,2,9,4,3.0,8.7,Deep Focus
7.5,55,5,1,2,5,13,2,4.4,6.5,Distracted
7.5,53,3,4,1,1,22,1,8.3,3.5,Distracted
6.4,60,2,1,7,7,20,2,4.5,6.5,Distracted
6.1,79,0,0,5,5,20,1,3.1,1.0,Study Crash Incoming
4.0,112,0,0,16,10,18,2,6.7,6.5,Distracted
8.5,120,10,3,9,7,17,1,5.2,6.3,Study Crash Incoming
7.7,36,6,4,11,5,18,2,7.1,6.0,Distracted
6.7,27,0,0,3,2,19,1,4.7,5.4,Deep Focus
6.8,148,4,2,18,3,21,2,4.2,6.9,Distracted
8.1,24,1,1,13,9,18,0,9.3,6.5,Deep Focus
4.7,240,0,0,15,2,20,5,4.3,4.0,Study Crash Incoming
6.1,156,1,2,25,9,10,0,4.3,3.8,Study Crash Incoming
5.3,38,9,7,12,7,19,2,6.9,3.5,Study Crash Incoming
9.7,101,4,2,13,6,19,0,1.0,7.7,Distracted
8.3,168,0,1,19,5,17,1,7.5,6.8,Distracted
4.0,13,5,4,14,1,8,2,9.6,6.2,Distracted
4.7,67,0,2,12,3,16,0,7.7,3.7,Deep Focus
6.8,108,8,5,6,6,21,1,3.9,3.2,Study Crash Incoming
6.3,110,3,4,1,5,8,0,4.6,5.3,Distracted
5.0,15,4,2,1,3,20,3,6.1,4.1,Distracted
9.9,69,0,0,0,9,10,0,6.7,5.3,Distracted
7.5,17,0,0,12,5,8,1,9.2,4.7,Deep Focus
7.7,88,2,2,3,4,22,0,9.1,6.2,Distracted
6.0,16,1,1,16,8,14,1,5.6,4.0,Deep Focus
8.1,47,2,2,2,2,20,1,4.9,4.1,Deep Focus
6.4,46,2,2,0,1,19,1,4.4,4.0,Distracted
6.6,31,7,6,7,4,17,1,7.3,4.6,Study Crash Incoming
7.9,34,0,1,11,1,20,0,8.2,6.9,Deep Focus
4.6,20,1,1,3,4,6,1,6.1,2.8,Distracted
9.4,33,1,2,6,2,14,2,6.0,10.0,Deep Focus
7.3,124,8,5,0,7,19,3,10.0,4.0,Study Crash Incoming
8.9,240,3,1,0,1,8,1,7.4,6.7,Study Crash Incoming
5.4,23,1,1,2,3,19,0,1.9,4.6,Distracted
5.6,240,1,0,7,3,10,1,5.9,4.9,Study Crash Incoming
5.3,229,1,3,0,6,22,0,6.4,1.0,Study Crash Incoming
7.4,84,2,2,0,5,12,1,5.5,4.6,Distracted
7.1,90,2,2,17,8,6,1,8.5,4.6,Deep Focus
6.3,12,4,2,11,8,13,3,5.3,3.0,Distracted
5.5,57,2,2,2,4,21,2,4.0,1.0,Study Crash Incoming
5.1,48,9,6,5,1,21,1,4.6,2.2,Study Crash Incoming
6.9,32,3,2,13,10,19,1,7.3,5.9,Distracted
6.3,170,0,0,20,4,7,3,3.3,5.4,Distracted
6.0,69,4,2,4,6,11,1,5.0,3.5,Study Crash Incoming
9.3,240,3,2,15,10,18,3,7.7,6.5,Study Crash Incoming
6.9,17,0,1,1,7,19,2,3.3,6.0,Deep Focus
8.9,74,0,9,3,6,18,0,3.9,8.6,Distracted
6.2,35,0,0,10,4,17,1,2.6,7.4,Deep Focus
7.4,123,1,2,11,9,20,2,4.2,6.8,Distracted
6.9,25,0,0,9,2,18,1,5.0,4.8,Deep Focus
4.5,139,0,0,49,5,13,1,5.5,5.0,Distracted
9.1,150,3,4,5,4,11,1,4.2,7.0,Study Crash Incoming
6.8,110,0,1,0,1,9,3,5.2,5.0,Distracted
8.1,111,12,6,1,3,19,1,8.0,3.9,Study Crash Incoming
5.9,32,3,2,16,2,8,1,6.7,6.8,Deep Focus
6.8,50,0,0,15,1,9,3,10.0,6.0,Deep Focus
5.7,31,15,14,10,8,22,0,4.7,5.4,Study Crash Incoming
8.9,60,3,3,0,8,11,3,5.1,7.8,Distracted
7.5,46,9,5,14,9,7,0,6.3,4.6,Study Crash Incoming
7.6,44,2,4,10,1,8,2,5.0,3.3,Distracted
9.0,17,2,2,6,5,19,0,5.9,7.6,Deep Focus
8.7,208,11,9,15,7,21,1,2.2,6.9,Study Crash Incoming
8.1,15,5,4,1,5,20,0,5.3,6.2,Distracted
4.9,14,3,2,14,1,14,3,7.8,8.7,Deep Focus
6.0,10,2,3,4,5,18,1,9.8,4.3,Distracted
5.5,72,3,2,0,2,19,1,8.9,4.2,Distracted
8.1,240,4,1,18,1,14,3,6.3,7.4,Study Crash Incoming
7.3,17,4,2,6,8,18,1,7.0,5.0,Deep Focus
4.9,15,2,2,6,1,10,3,6.7,4.2,Distracted
6.7,53,1,1,1,3,14,3,4.9,7.9,Deep Focus
4.8,59,0,7,5,10,18,0,4.1,3.6,Study Crash Incoming
6.9,228,1,1,3,10,17,0,6.5,4.9,Study Crash Incoming
4.5,13,1,1,8,1,19,0,5.8,5.0,Deep Focus
7.8,96,0,0,21,5,17,0,7.7,4.3,Deep Focus
7.6,39,3,3,4,4,13,1,1.2,6.5,Distracted
9.9,41,5,1,8,7,22,3,5.7,6.0,Distracted
8.3,128,9,7,14,7,10,0,8.4,7.2,Study Crash Incoming
6.4,30,16,8,1,1,7,3,7.2,5.9,Study Crash Incoming
8.2,72,6,2,1,5,18,4,4.0,6.0,Study Crash Incoming
4.9,12,2,1,18,3,17,1,3.4,4.7,Deep Focus
5.6,13,1,1,55,10,21,0,5.9,4.2,Deep Focus
7.5,111,4,4,16,3,20,2,7.6,5.0,Distracted
4.0,21,7,2,9,1,9,0,7.0,5.9,Deep Focus
6.9,87,2,1,0,7,19,3,6.2,6.1,Distracted
5.5,30,1,0,3,9,16,3,7.3,7.2,Deep Focus
7.2,171,6,5,1,9,9,2,6.5,4.2,Study Crash Incoming
5.4,86,0,0,19,2,21,1,7.2,6.1,Deep Focus
7.6,64,6,4,10,8,14,2,7.9,7.0,Distracted
7.0,91,0,0,21,3,13,2,5.1,7.3,Deep Focus
9.1,240,0,1,2,2,18,4,4.2,3.8,Study Crash Incoming
7.0,37,3,2,7,6,10,1,7.5,8.1,Deep Focus
5.8,128,8,2,4,9,8,3,5.0,5.3,Study Crash Incoming
6.6,66,2,2,1,9,9,4,2.1,8.0,Distracted
5.0,10,3,1,7,7,11,1,8.9,6.5,Distracted
7.6,83,11,6,14,5,20,0,6.5,2.4,Study Crash Incoming
7.9,37,0,2,8,6,19,2,6.4,8.2,Deep Focus
10.0,14,3,1,21,3,9,1,5.6,7.2,Deep Focus
6.1,19,5,3,7,2,12,2,7.7,6.6,Deep Focus
6.6,11,5,4,2,5,11,3,3.4,6.5,Study Crash Incoming
6.1,158,4,8,1,2,22,1,6.0,4.2,Study Crash Incoming
7.3,29,0,0,8,1,6,2,6.6,4.3,Deep Focus
7.6,147,1,1,2,8,20,0,7.1,6.6,Distracted
6.9,89,0,0,20,9,7,3,2.6,3.7,Distracted
8.6,16,5,2,23,8,7,6,7.2,5.8,Deep Focus
6.1,33,0,1,10,10,22,2,5.2,6.4,Deep Focus
8.5,47,0,3,6,5,9,0,4.7,4.3,Distracted
7.8,44,1,0,0,7,10,2,2.9,5.7,Deep Focus
7.0,47,2,1,0,3,9,1,10.0,7.2,Deep Focus
6.5,68,0,0,13,5,19,2,5.7,4.0,Deep Focus
10.0,182,4,1,7,2,20,1,6.5,3.9,Study Crash Incoming
5.8,31,1,1,12,7,9,3,3.9,1.9,Study Crash Incoming
7.4,28,2,2,0,5,11,2,2.9,5.4,Deep Focus
5.9,11,5,5,1,6,8,2,7.6,7.2,Distracted
9.7,51,1,0,15,9,21,0,3.3,5.2,Distracted
8.3,71,2,2,6,1,13,2,8.6,6.5,Deep Focus
6.0,31,1,0,8,5,17,1,9.6,5.4,Deep Focus
7.8,18,2,2,13,4,19,2,4.4,7.5,Deep Focus
7.4,52,0,0,2,8,18,0,5.1,7.1,Deep Focus
6.2,31,0,0,2,7,23,0,1.0,3.9,Study Crash Incoming
8.1,60,13,9,5,8,6,1,2.5,6.2,Study Crash Incoming
7.6,192,4,3,0,9,9,3,7.3,7.3,Study Crash Incoming
7.3,151,4,4,29,3,7,2,8.5,2.7,Study Crash Incoming
6.9,88,1,2,6,4,9,2,4.4,4.8,Deep Focus
7.6,88,1,1,0,4,14,2,4.7,5.0,Distracted
7.3,159,4,2,2,9,9,0,2.8,4.5,Study Crash Incoming
7.1,28,6,3,10,5,21,1,3.7,6.0,Distracted
6.0,86,0,1,8,8,20,2,8.7,2.9,Study Crash Incoming
9.5,109,0,2,7,3,19,1,6.6,10.0,Deep Focus
5.4,60,1,1,33,10,20,0,2.4,5.4,Distracted
7.6,11,4,2,0,5,22,2,7.1,4.2,Distracted
6.5,40,10,4,13,10,6,4,10.0,4.3,Study Crash Incoming
9.6,150,6,3,0,5,19,0,5.2,4.8,Study Crash Incoming
5.6,123,4,2,2,1,19,1,4.7,2.5,Study Crash Incoming
5.9,80,0,1,5,3,12,3,7.2,4.9,Distracted
5.5,15,1,0,6,5,17,2,8.0,7.1,Deep Focus
7.5,56,10,3,9,2,20,2,7.6,3.4,Distracted
4.9,54,0,0,4,8,9,2,5.4,6.2,Distracted
6.3,12,6,3,0,4,10,2,5.2,5.0,Study Crash Incoming
4.0,34,0,3,9,9,12,1,2.6,4.9,Distracted
7.4,60,2,1,4,10,23,1,3.5,4.9,Study Crash Incoming
6.2,71,0,0,10,1,10,3,6.7,6.4,Deep Focus
4.8,93,7,3,10,3,19,3,4.9,6.0,Study Crash Incoming
8.6,25,1,2,3,7,20,0,6.5,5.7,Deep Focus
5.0,74,8,8,9,9,21,0,5.5,4.8,Study Crash Incoming
8.2,37,3,2,4,9,12,1,6.1,8.6,Deep Focus
5.9,15,13,7,21,2,9,1,6.0,6.1,Study Crash Incoming
9.4,49,6,5,7,3,20,1,7.5,5.8,Distracted
8.1,77,0,0,3,2,11,2,7.7,6.1,Deep Focus
5.5,39,2,3,2,4,22,2,6.0,2.6,Study Crash Incoming
5.6,84,5,9,0,7,17,0,5.6,7.9,Study Crash Incoming
7.9,69,3,2,2,4,19,3,5.9,6.3,Deep Focus
6.6,29,9,4,1,8,9,0,4.4,3.1,Study Crash Incoming
6.7,14,2,2,5,4,6,0,8.2,3.4,Deep Focus
8.9,70,4,3,0,6,10,1,4.9,6.4,Distracted
5.9,65,0,1,0,6,21,0,5.7,6.5,Deep Focus
7.1,22,5,9,1,3,20,0,6.4,5.0,Distracted
8.4,18,2,2,8,1,9,1,6.6,7.0,Deep Focus
8.2,30,1,1,16,3,12,0,6.5,5.6,Deep Focus
6.8,67,5,4,2,8,16,1,5.7,6.9,Study Crash Incoming
6.6,22,12,8,2,8,13,1,9.3,8.0,Study Crash Incoming
4.4,96,1,0,7,2,20,1,6.2,5.1,Distracted
5.4,102,0,0,5,4,6,1,5.5,1.0,Distracted
7.5,24,1,0,21,9,10,3,9.6,5.7,Deep Focus
6.8,16,0,0,7,9,9,0,4.4,3.7,Distracted
7.1,20,8,7,5,1,20,1,9.6,6.3,Distracted
8.6,228,5,4,8,8,20,1,2.0,6.1,Study Crash Incoming
5.2,22,0,0,3,8,10,1,5.2,7.3,Deep Focus
6.6,20,9,3,12,2,22,0,2.7,4.1,Study Crash Incoming
7.3,17,5,2,15,4,13,1,3.3,6.5,Distracted
5.9,13,11,8,0,1,18,2,6.9,4.9,Study Crash Incoming
9.1,14,1,1,8,7,21,3,6.6,7.1,Deep Focus
8.4,216,4,3,13,9,17,4,4.8,5.1,Study Crash Incoming
7.4,10,3,1,1,2,19,1,9.3,4.1,Deep Focus
9.7,51,2,2,1,4,8,2,8.3,5.7,Deep Focus
4.8,16,0,0,8,6,22,0,5.9,4.6,Distracted
7.0,60,3,3,9,1,12,0,2.4,7.6,Deep Focus
7.5,19,1,2,7,3,8,0,7.9,5.3,Deep Focus
5.6,126,5,5,19,3,11,4,5.0,6.0,Study Crash Incoming
7.5,162,15,9,0,1,16,2,6.6,7.1,Study Crash Incoming
5.3,92,5,5,4,7,9,3,7.6,4.5,Study Crash Incoming
8.0,65,0,4,3,8,22,1,5.2,5.2,Study Crash Incoming
8.6,82,1,1,3,1,17,1,8.6,7.8,Deep Focus
7.4,55,1,0,8,2,20,2,5.2,8.3,Deep Focus
4.2,36,4,2,4,1,19,0,7.1,5.5,Study Crash Incoming
5.5,16,9,5,13,10,22,1,7.5,5.8,Study Crash Incoming
7.8,88,12,8,8,6,21,0,7.8,8.5,Study Crash Incoming
7.0,73,4,1,1,6,20,3,9.5,4.2,Study Crash Incoming
4.0,25,2,2,1,1,8,2,4.4,4.8,Distracted
8.9,51,2,3,2,1,7,1,3.7,8.1,Deep Focus
7.2,10,1,1,1,10,13,0,5.4,7.8,Distracted
5.8,47,1,1,4,10,9,1,10.0,3.9,Distracted
8.5,35,1,1,2,6,20,0,8.7,4.8,Distracted
6.0,13,0,1,3,2,20,2,4.9,7.2,Deep Focus
6.0,10,3,2,6,1,20,1,5.3,5.3,Distracted
7.5,30,9,8,0,9,10,1,6.0,6.4,Study Crash Incoming
9.7,128,12,3,1,6,10,4,6.5,7.0,Study Crash Incoming
9.4,183,2,2,2,4,8,0,7.3,8.7,Study Crash Incoming
7.5,240,1,0,18,1,16,0,7.4,7.8,Study Crash Incoming
7.7,87,1,0,3,6,20,0,8.4,5.3,Distracted
8.2,81,3,4,4,9,13,0,10.0,8.3,Distracted
5.1,24,2,1,24,9,11,2,5.7,5.2,Deep Focus
8.0,13,0,0,3,8,8,2,5.6,7.0,Deep Focus
5.9,124,2,2,5,1,17,0,5.3,7.3,Distracted
7.5,240,5,2,17,8,19,1,5.4,7.5,Study Crash Incoming
6.7,44,0,0,16,7,18,0,6.7,2.9,Deep Focus
7.8,40,1,1,22,9,18,3,7.3,6.8,Deep Focus
7.2,37,3,4,2,2,9,1,9.5,7.7,Deep Focus
4.0,23,8,2,3,9,8,1,4.6,2.6,Study Crash Incoming
7.3,58,2,1,1,8,7,1,6.7,8.1,Deep Focus
8.0,138,0,0,4,8,13,0,4.3,7.7,Distracted
7.7,34,0,0,6,2,20,0,6.8,7.0,Deep Focus
6.8,11,2,1,13,9,19,1,10.0,6.8,Deep Focus
9.5,88,14,10,24,1,17,2,5.7,5.1,Study Crash Incoming
7.5,88,11,11,7,3,9,0,10.0,7.2,Study Crash Incoming
7.7,154,4,3,1,2,7,4,4.3,6.1,Study Crash Incoming
8.6,204,5,3,18,3,16,3,5.1,6.2,Study Crash Incoming
7.5,121,2,1,6,7,17,6,5.3,8.5,Distracted
5.7,36,6,4,0,10,16,4,6.3,2.6,Study Crash Incoming
4.0,30,0,0,13,10,9,0,5.7,3.0,Study Crash Incoming
6.3,28,9,4,8,2,12,0,7.5,7.9,Distracted
8.1,20,1,1,11,10,23,0,1.0,6.6,Distracted
6.5,42,7,5,0,2,7,2,4.0,3.9,Study Crash Incoming
8.2,118,4,2,6,8,20,2,9.8,4.7,Distracted
7.2,55,1,1,8,2,17,2,3.2,5.7,Deep Focus
8.9,20,2,1,4,9,9,3,5.3,7.0,Deep Focus
6.6,10,3,2,0,4,16,1,7.2,5.4,Distracted
7.7,24,3,2,12,9,12,1,5.9,6.4,Distracted
7.8,89,10,10,2,6,22,1,4.3,5.5,Study Crash Incoming
9.3,45,4,2,13,6,7,1,6.9,5.8,Deep Focus
4.4,26,1,0,13,5,9,0,7.7,3.6,Distracted
6.3,16,11,5,2,3,21,2,4.8,3.1,Study Crash Incoming
8.3,13,2,0,4,6,18,1,6.8,6.4,Deep Focus
9.3,148,0,0,19,7,13,1,7.7,7.6,Deep Focus
7.4,26,0,0,8,2,11,0,8.2,4.8,Deep Focus
6.6,17,1,0,8,2,20,1,6.7,5.6,Deep Focus
8.1,96,0,1,1,5,10,2,9.4,8.1,Deep Focus
8.3,41,2,3,5,9,10,0,6.1,6.6,Deep Focus
6.5,120,0,0,14,4,10,1,4.0,6.2,Distracted
7.5,18,1,0,1,5,19,1,5.6,7.3,Deep Focus
8.8,137,2,1,2,10,20,0,8.4,6.3,Distracted
9.8,15,2,2,5,3,20,1,4.2,8.1,Deep Focus
8.1,18,8,4,4,4,13,1,1.5,3.6,Distracted
7.1,10,0,0,0,9,9,4,6.9,4.6,Distracted
6.9,76,4,2,26,6,19,1,5.1,3.9,Distracted
7.8,22,0,0,1,2,10,3,10.0,8.3,Deep Focus
6.8,240,6,5,7,3,10,3,6.5,6.7,Study Crash Incoming
7.3,16,0,0,7,10,20,1,8.5,3.7,Deep Focus
5.4,58,2,1,7,9,6,1,5.0,2.7,Study Crash Incoming
8.9,150,5,2,24,10,9,2,7.2,4.5,Study Crash Incoming
5.3,20,7,6,33,5,8,1,6.7,5.0,Distracted
6.4,29,6,9,10,7,19,4,8.8,5.6,Distracted
7.1,104,2,2,1,2,20,0,6.4,4.8,Distracted
10.0,161,9,8,13,8,12,1,5.0,6.4,Study Crash Incoming
6.4,50,7,5,1,6,22,1,8.1,4.6,Study Crash Incoming
6.0,41,11,3,5,1,21,1,4.6,8.6,Distracted
6.2,79,4,3,3,9,10,3,4.4,4.9,Study Crash Incoming
9.5,55,4,2,0,5,11,2,5.9,9.0,Deep Focus
4.0,22,1,0,3,10,23,1,5.3,2.8,Study Crash Incoming
5.5,127,1,0,0,9,8,2,6.0,6.1,Study Crash Incoming
10.0,13,0,1,0,5,22,2,4.7,7.4,Deep Focus
7.9,23,2,2,0,1,8,2,8.2,5.8,Deep Focus
5.3,75,3,2,6,2,11,1,8.2,6.2,Distracted
6.9,50,0,0,3,3,21,1,7.7,6.9,Deep Focus
7.1,52,0,1,1,3,8,0,7.5,5.5,Deep Focus
8.3,18,2,3,19,4,11,2,2.3,6.4,Deep Focus
9.8,132,3,1,0,10,8,0,6.2,7.8,Distracted
7.6,27,20,10,19,7,19,2,7.7,8.4,Study Crash Incoming
6.2,79,5,3,20,2,19,0,8.7,3.1,Study Crash Incoming
8.2,11,0,0,4,8,20,3,5.6,4.1,Deep Focus
6.0,51,2,7,0,1,6,3,8.6,6.6,Distracted
5.4,57,0,3,20,1,20,0,6.6,3.8,Deep Focus
4.4,199,1,1,18,7,20,2,1.0,6.0,Study Crash Incoming
4.7,122,1,0,2,3,9,3,5.8,3.5,Study Crash Incoming
5.7,240,4,3,2,5,22,2,4.3,3.6,Study Crash Incoming
5.2,27,6,8,4,9,17,1,4.8,6.7,Study Crash Incoming
7.5,116,2,1,0,4,11,3,8.1,7.4,Distracted
5.2,34,2,1,1,2,10,1,6.6,3.2,Distracted
4.0,20,3,3,24,10,18,5,5.0,5.2,Distracted
5.4,121,1,0,4,3,11,2,4.6,4.2,Distracted
6.3,73,1,1,7,7,20,3,6.9,5.7,Distracted
6.1,138,3,1,4,2,11,0,5.6,5.7,Study Crash Incoming
9.3,29,1,1,0,2,17,2,7.4,6.9,Deep Focus
6.1,57,0,0,4,8,11,0,4.3,4.7,Distracted
8.3,61,1,3,0,9,18,1,5.2,4.0,Distracted
7.0,30,1,3,9,1,10,3,3.8,4.9,Deep Focus
6.9,132,1,4,33,10,22,2,4.9,6.0,Study Crash Incoming
5.7,22,0,0,3,4,12,3,10.0,6.3,Deep Focus
6.9,108,14,8,1,10,6,2,4.5,3.7,Study Crash Incoming
5.9,209,0,1,7,6,19,3,5.1,6.7,Study Crash Incoming
7.3,25,4,3,19,8,8,0,4.4,6.1,Distracted
6.6,33,1,0,3,1,12,1,5.6,7.0,Deep Focus
5.6,54,10,4,19,2,19,0,5.9,3.4,Study Crash Incoming
8.5,240,0,0,0,10,20,1,8.4,8.9,Study Crash Incoming
7.6,15,8,2,41,2,11,0,5.2,7.1,Deep Focus
6.3,26,0,0,4,9,17,0,6.2,8.0,Deep Focus
7.2,57,8,6,8,2,22,3,2.3,4.2,Study Crash Incoming
6.9,15,5,4,12,7,21,4,4.3,2.4,Distracted
5.7,117,2,1,3,4,8,3,8.2,3.4,Study Crash Incoming
7.1,22,4,2,6,5,22,1,4.3,6.6,Distracted
6.1,12,0,2,10,8,19,2,7.5,3.5,Distracted
